664137.183807,111026.105095,96.366
664403.680878,111080.86641,101.546
664368.313423,111053.671765,100.23
664315.577563,111075.510194,98.415
664166.261615,111352.192971,109.84
664436.437214,111100.109969,102.205
664416.555678,111284.948315,106.68
664237.553193,111046.607547,100.277
664335.391617,111227.298618,102.703
664168.636439,111319.815981,109.22
664337.607864,111362.022489,110.126
664254.812005,111157.16424,103.498
664268.683099,111290.052329,105.765
664178.960003,111178.511191,101.911
664214.142573,111105.053971,100.118
664443.613543,111300.082029,107.235
664214.938422,111103.544922,100.15
664383.888812,111090.514359,100.949
664384.67635,111286.613763,106.719
664242.672747,111130.112801,102.218
664362.27967,111315.69917,108.381
664452.337452,111147.697304,101.704
664250.052275,111207.589372,104.142
664380.154311,111231.993024,102.224
664112.141987,111295.000932,105.106
664325.853076,111114.132932,100.126
664282.578747,111253.530004,105.289
664179.572981,111103.160633,99.944
664180.506931,111170.408755,101.722
664205.368767,111185.561175,102.232
664410.125582,111064.515484,101.9
664452.435026,111132.327411,101.527
664406.107912,111094.133788,101.5
664299.637024,111394.133874,109.914
664111.772643,111252.593296,104.057
664430.663509,111206.591231,102.989
664329.069755,111204.704157,101.982
664459.223103,111274.637756,106.17
664338.864018,111161.746499,100.772
664323.33128,111209.261784,102.228
664378.066437,111389.982351,112.023
664415.498195,111349.093564,110.246
664164.758117,111312.33854,108.791
664437.705556,111060.115127,102.428
664190.37908,111189.389692,102.103
664360.130366,111201.775513,101.3
664232.15686,111394.953554,107.408
664361.584042,111394.863675,111.862
664252.113542,111364.386544,107.55
664178.454385,111160.372886,101.631
664231.677067,111114.839142,101.096
664201.043833,111060.678301,99.903
664289.076683,111190.377436,104.117
664441.560998,111290.046161,106.832
664249.765285,111293.915652,105.695
664369.918464,111025.692133,100.106
664454.352623,111365.395302,109.218
664186.824285,111338.146513,105.354
664441.634891,111430.913881,112.014
664167.441379,111407.998594,104.886
664389.493767,111057.415341,101.188
664143.477572,111164.722376,100.797
664253.325817,111304.631962,106.024
664204.105977,111226.249612,103.805
664420.203723,111159.996576,102.119
664171.723885,111130.616651,101.133
664446.083932,111040.281286,102.056
664136.803919,111326.911169,107.577
664438.031226,111070.858717,102.51
664428.319388,111388.157191,111.273
664294.256118,111201.194938,104.043
664232.045439,111196.768962,103.144
664218.327801,111438.986898,106.398
664308.505219,111337.662731,108.226
664378.8586,111268.86759,105.657
664423.368754,111350.527208,109.898
664223.123584,111061.641298,99.987
664115.203646,111116.086914,98.666
664299.294084,111288.629547,106.406
664311.069906,111327.008317,108.125
664320.149574,111162.371849,101.444
664349.69555,111224.40105,102.006
664226.837496,111182.600204,102.598
664373.225919,111245.804961,103.11
664274.174679,111177.795421,104.12
664379.541408,111267.706977,105.507
664317.743561,111204.571702,102.389
664150.544157,111299.057377,106.974
664411.030726,111221.208036,102.292
664301.018593,111287.57445,106.427
664173.953267,111412.564441,105.125
664340.632761,111258.454869,105.172
664143.666612,111411.441784,103.368
664309.566596,111260.689918,105.41
664293.641635,111263.25548,105.619
664432.537243,111169.711188,102.459
664397.771009,111410.033143,112.679
664142.019203,111182.993656,100.786
664458.521734,111114.824776,101.777
664211.056205,111108.895047,100.103
664248.352321,111078.986231,100.7
664175.234261,111215.060366,102.569
664144.574516,111369.832288,105.315
664351.948093,111336.821046,109.239
664112.415802,111273.389349,104.584
664380.15839,111113.197136,100.206
664399.929793,111180.627683,102.156
664275.96876,111396.535196,108.783
664419.330887,111139.433627,101.468
664248.137103,111385.45377,107.904
664387.265761,111225.806451,102.358
664434.596664,111339.451168,108.935
664328.952315,111283.864172,106.436
664416.316051,111098.551546,101.758
664156.932519,111064.529586,99.122
664133.623796,111068.431142,98.399
664339.021291,111219.409353,102.18
664360.324104,111051.891974,99.769
664421.101546,111368.80609,110.868
664163.5908,111046.213458,98.942
664192.697057,111229.815532,103.757
664435.420183,111023.271027,101.789
664419.324253,111244.593933,103.653
664451.080402,111122.863192,101.593
664276.172296,111168.30253,103.781
664330.122577,111020.723203,98.852
664171.852448,111171.870199,101.688
664388.012276,111033.275798,100.796
664402.422951,111254.448603,104.075
664269.521784,111266.932836,105.26
664250.784088,111397.44839,108.12
664258.881417,111186.48065,104.294
664318.696831,111406.447978,110.988
664300.279701,111149.948952,101.921
664195.437371,111305.482983,105.368
664307.376394,111195.071488,102.778
664267.972715,111420.525943,108.405
664389.998752,111049.090829,101.119
664118.369814,111267.096349,104.631
664402.780837,111057.184172,101.638
664156.813142,111116.994818,100.93
664174.09342,111296.193349,106.801
664392.673814,111051.031937,101.222
664266.265773,111423.546089,108.352
664451.954041,111289.146475,106.769
664446.530208,111038.428216,102.058
664399.610218,111422.150772,112.771
664191.597019,111103.749166,99.542
664336.174572,111343.430066,109.216
664236.983648,111153.505591,102.736
664259.830275,111427.646487,107.96
664122.692901,111404.92203,99.274
664197.377864,111130.623618,100.259
664289.396763,111187.370367,103.954
664176.648564,111138.778783,101.128
664355.94553,111357.933827,110.378
664226.406853,111199.475718,103.114
664119.326476,111032.385537,95.495
664165.707086,111262.17698,104.984
664373.549633,111071.075219,100.405
664459.488629,111159.421814,102.169
664322.797788,111214.235041,102.478
664446.531793,111131.338158,101.54
664179.299964,111151.236019,101.353
664388.547799,111174.139269,101.596
664347.445486,111390.248921,111.354
664254.790019,111339.980077,106.942
664242.721467,111413.69796,107.881
664197.886555,111135.935509,100.396
664307.097883,111388.290336,110.087
664377.492588,111165.338204,101.118
664128.485146,111260.883634,105.028
664440.257963,111034.785477,102.127
664254.29122,111110.713145,101.707
664445.196858,111309.313308,107.572
664335.08018,111337.199241,108.887
664364.508382,111094.382096,100.225
664242.86868,111390.814834,107.8
664293.027689,111192.884717,103.841
664227.688015,111081.476984,100.262
664430.667831,111392.411937,111.178
664212.801976,111388.41942,106.645
664350.215738,111257.446391,105.04
664200.416438,111386.100825,106.182
664449.76129,111104.153314,102.125
664445.204817,111138.167838,101.52
664357.163451,111418.014787,112.42
664448.607888,111382.43312,109.974
664414.878771,111238.392601,103.021
664239.051268,111377.212339,107.449
664366.250014,111307.113122,107.972
664211.17098,111347.179025,105.963
664197.204008,111031.243373,99.822
664146.371188,111046.016817,97.808
664303.613128,111253.808144,105.1
664444.242412,111358.896846,109.519
664181.877619,111208.300184,102.585
664230.504345,111258.490793,105.048
664188.404322,111307.393979,106.006
664305.052156,111167.12584,102.263
664122.542892,111189.057335,99.808
664255.007138,111351.650292,107.248
664357.608608,111045.21357,99.806
664316.8141,111362.897449,109.323
664219.588112,111424.530628,106.871
664271.103145,111395.190817,108.648
664236.489003,111030.554024,99.798
664427.608052,111227.187999,103.118
664352.33918,111156.544108,100.919
664244.984631,111222.771995,104.053
664150.884807,111404.329903,104.217
664154.35874,111140.359341,101.401
664279.697074,111188.147941,104.346
664403.01713,111097.512247,101.521
664339.048217,111209.35502,101.868
664394.338796,111135.953788,101.23
664387.973576,111306.923094,107.994
664447.191646,111392.267743,110.454
664334.825163,111175.648763,101.478
664396.149216,111052.042185,101.544
664314.165176,111284.455869,106.471
664304.745565,111290.893846,106.551
664413.285319,111108.747593,101.488
664203.473755,111127.33541,100.394
664243.900133,111032.338305,99.75
664264.906137,111360.461324,107.739
664214.632185,111240.602123,104.616
664455.146199,111178.18079,102.538
664139.41619,111374.615252,103.111
664112.995168,111061.677222,96.895
664189.878697,111171.712852,101.848
664296.821066,111084.687773,100.514
664215.415852,111158.31628,101.443
664115.114006,111211.771972,99.836
664387.888614,111376.722371,111.562
664163.762363,111330.605406,108.739
664375.351913,111343.781763,109.979
664347.717533,111421.447896,112.196
664419.866148,111346.397671,109.867
664253.158595,111100.091411,101.364
664332.472845,111078.252274,99.223
664445.503973,111278.339837,106.396
664149.923131,111280.920135,105.897
664162.122797,111407.58271,104.722
664314.800231,111370.427098,109.616
664121.906608,111063.217534,97.716
664335.191451,111045.409151,99.134
664292.509457,111080.564851,100.454
664205.222729,111221.732344,103.69
664382.205627,111202.160321,101.359
664397.181451,111170.25098,101.83
664196.998699,111193.030066,102.433
664289.413811,111176.045236,103.367
664376.418506,111373.239723,111.343
664339.707382,111112.741226,99.793
664385.657182,111319.65502,108.822
664298.473509,111300.539316,106.819
664399.876711,111412.903974,112.721
664189.771061,111027.032412,99.857
664296.486658,111377.404399,108.989
664193.021126,111068.374985,99.481
664219.0636,111430.660262,106.681
664304.705748,111233.345172,104.291
664404.969901,111122.571621,100.931
664370.233421,111260.391917,104.897
664423.944915,111284.190344,106.654
664230.813488,111068.854016,100.203
664147.364276,111345.193944,108.196
664155.822473,111374.241306,105.177
664297.09956,111301.938269,106.813
664326.805565,111143.82392,100.866
664375.86256,111269.819129,105.761
664361.33849,111340.2056,109.525
664413.896768,111311.319831,108.283
664413.111986,111102.161882,101.541
664456.228127,111315.456879,107.504
664323.069574,111086.538907,98.876
664317.283068,111165.054754,101.562
664162.475987,111381.925544,104.977
664121.982013,111071.883944,97.527
664429.021838,111177.368412,102.622
664297.103436,111434.832189,109.722
664333.559989,111321.959136,108.468
664445.323464,111429.841382,111.841
664207.301563,111380.494565,106.187
664302.330122,111159.754005,102.187
664339.338186,111255.808239,104.806
664274.214869,111102.911804,101.506
664450.683743,111408.415843,110.668
664377.815875,111056.708049,100.34
664440.110751,111362.168637,109.788
664368.079256,111053.326681,100.047
664367.878531,111334.833507,109.494
664389.038213,111150.907721,101.356
664458.167389,111060.976767,102.316
664172.941975,111270.20295,105.275
664200.165221,111357.328695,105.742
664391.540909,111252.232262,103.936
664139.577786,111393.103131,102.43
664302.278268,111431.898867,110.007
664245.333239,111117.146873,101.758
664297.644475,111099.587209,100.644
664346.783748,111354.200761,109.902
664168.491891,111290.002971,105.974
664127.743066,111387.659771,100.987
664310.354845,111258.372031,105.287
664167.897659,111155.610942,101.495
664450.907516,111208.956444,103.218
664131.99049,111397.676112,101.172
664216.311196,111353.605784,106.288
664447.342753,111052.057018,102.278
664451.220795,111271.356517,106.237
664263.439194,111417.44595,108.355
664417.244689,111165.22263,102.314
664355.325322,111260.29108,105.052
664403.031513,111403.631109,112.416
664457.06681,111252.585209,105.363
664214.398707,111333.05256,105.638
664407.255106,111079.910381,101.528
664213.322706,111103.789953,100.077
664337.54906,111249.351986,104.411
664283.686575,111089.193381,100.803
664389.193102,111089.196829,101.168
664321.477612,111155.657578,101.313
664211.454075,111273.68031,105.513
664125.258741,111434.020614,99.061
664297.90644,111341.453016,107.884
664120.43896,111173.128124,99.852
664417.022261,111192.727555,102.539
664159.341179,111115.355083,100.867
664297.335255,111024.360556,97.319
664338.940409,111170.412743,101.699
664127.949511,111411.347562,99.363
664243.64113,111333.72134,106.526
664139.174941,111386.751511,102.881
664293.106541,111096.044599,100.747
664186.082466,111359.0699,105.311
664158.916012,111132.808621,101.367
664286.457684,111393.43957,109.113
664248.66508,111128.096123,102.373
664213.827763,111280.824517,105.388
664445.969828,111305.262172,107.348
664446.391661,111141.739941,101.59
664346.554277,111182.248411,101.707
664365.015211,111298.110457,107.372
664349.793927,111354.751491,110.022
664272.73317,111211.205538,104.691
664221.57718,111162.538269,101.886
664421.647002,111113.528079,101.707
664207.110494,111292.438464,105.202
664428.931938,111378.906219,110.766
664339.654819,111358.307698,109.934
664193.213968,111222.87706,103.406
664148.040771,111065.185138,99.137
664414.041502,111274.916696,106.093
664206.208869,111175.846284,101.876
664255.750651,111052.805095,100.334
664155.088333,111435.841281,104.652
664339.312772,111133.661261,100.225
664274.508899,111176.290621,104.082
664398.12757,111278.753877,106.248
664234.574446,111380.602725,107.39
664450.910588,111421.125711,111.331
664388.267275,111075.799904,101.093
664287.948622,111405.445143,109.304
664200.056633,111146.20113,100.888
664193.326467,111235.703398,104.046
664402.150718,111289.465774,106.986
664447.787053,111235.447782,104.257
664399.217807,111403.665018,112.441
664458.166329,111100.613536,102.293
664198.712628,111058.386632,99.861
664205.522946,111097.271893,99.723
664249.741975,111277.968798,105.412
664360.805873,111146.762552,100.425
664226.639419,111292.384522,105.45
664458.00693,111267.715548,106.081
664458.328893,111264.822736,106.013
664176.43301,111286.235642,105.523
664390.747966,111201.161734,101.79
664296.998817,111171.240454,102.865
664229.17966,111305.304451,105.492
664142.999622,111056.908661,98.493
664139.753486,111439.788393,100.595
664208.707746,111290.113963,105.273
664343.88115,111431.997767,112.408
664422.711993,111195.797582,102.71
664458.498334,111323.988189,107.77
664263.619274,111027.543957,98.856
664170.154954,111202.508553,102.02
664280.65167,111363.79123,108.123
664253.198597,111051.671763,100.288
664194.080358,111322.136346,105.361
664235.706008,111391.109051,107.554
664190.313736,111301.021439,105.501
664413.904557,111285.664701,106.686
664152.453405,111027.935994,99.053
664168.434767,111389.384355,105.09
664255.31345,111439.704345,107.452
664356.111298,111072.267729,99.977
664140.856206,111062.937103,98.706
664409.889624,111143.445911,101.737
664331.61538,111138.812341,100.783
664318.314876,111084.615277,99.535
664219.613024,111347.913762,106.04
664249.505423,111118.497791,101.933
664146.692685,111056.41435,101.766
664115.46278,111410.647871,99.109
664439.545734,111217.954076,103.457
664242.794172,111077.762811,100.516
664390.86656,111201.506894,101.764
664432.87914,111169.130799,102.455
664193.39047,111375.530478,105.75
664150.976291,111255.949861,105.349
664190.570597,111409.876933,105.657
664407.016056,111317.388707,108.734
664125.431198,111109.526915,99.322
664266.124337,111168.968048,103.844
664389.677852,111356.599083,110.891
664235.616837,111248.508082,104.817
664422.576278,111021.418476,101.533
664278.743859,111317.352226,106.7
664439.370817,111158.2106,102.108
664210.500263,111084.978807,99.781
664347.980766,111226.495799,102.263
664313.039372,111102.457684,99.868
664158.616578,111244.210856,103.276
664377.235651,111056.367138,100.405
664288.628731,111324.430831,107.05
664179.353104,111329.544644,107.57
664245.698352,111278.119251,105.428
664153.402094,111189.596491,101.369
664317.053839,111257.966821,105.15
664307.649151,111252.848852,104.846
664190.643187,111285.764829,105.285
664184.50746,111337.473672,107.175
664281.757726,111437.508668,108.713
664399.821022,111115.220617,100.422
664270.532295,111197.356861,104.502
664217.308049,111083.763531,99.977
664164.573326,111066.080762,98.891
664273.479572,111310.002284,106.413
664307.875195,111199.34274,102.912
664156.126232,111263.416273,105.452
664273.037993,111140.248089,102.915
664127.82652,111264.8183,105.157
664134.297421,111317.80396,107.276
664207.572495,111120.249748,100.322
664428.460173,111033.501059,101.912
664224.954838,111324.408751,105.768
664417.503677,111314.061115,108.384
664430.954113,111319.259444,108.28
664264.884001,111053.302479,100.144
664287.60462,111299.825409,106.413
664452.230671,111400.313406,110.405
664110.291224,111149.064972,99.46
664366.634728,111430.643774,112.843
664389.954594,111176.438615,101.598
664429.043915,111073.942342,102.28
664278.540245,111240.969286,104.997
664122.229874,111020.804511,96.535
664127.237298,111144.294641,100.266
664430.152356,111042.037845,102.192
664194.806283,111392.043265,105.863
664305.20794,111026.025016,97.909
664414.996657,111251.911549,104.079
664419.081253,111124.067086,100.938
664387.841232,111026.921889,100.749
664210.38344,111111.327444,100.173
664153.017621,111330.930255,108.932
664413.259067,111436.823287,113.174
664159.213476,111325.90675,108.621
664119.611398,111316.661181,105.072
664203.933446,111325.632059,105.296
664295.773552,111189.741411,103.463
664152.72167,111045.382992,98.645
664367.690273,111300.051565,107.541
664410.757079,111322.324958,108.881
664404.467897,111303.42781,107.916
664383.802003,111133.504267,100.652
664260.670301,111153.068167,103.465
664289.385117,111238.910126,104.947
664411.596099,111418.463969,112.609
664418.487598,111148.802296,101.903
664380.704945,111334.83658,109.614
664143.181339,111051.244995,97.891
664249.406544,111093.883541,101.041
664150.619729,111387.229127,104.497
664231.96793,111081.902429,100.339
664170.737374,111348.687178,108.279
664319.911699,111108.638185,100.146
664250.882726,111421.946081,107.892
664380.265561,111310.9201,108.395
664247.002708,111387.890416,107.894
664250.755412,111049.843937,100.307
664135.911386,111184.895824,100.533
664164.973505,111125.128518,101.123
664343.529473,111100.457941,99.077
664160.999525,111265.685063,105.557
664163.664714,111120.864046,101.003
664459.61296,111054.492248,102.141
664310.508057,111289.109286,106.533
664163.79795,111281.723142,105.714
664143.098148,111107.985893,100.377
664350.969388,111079.014923,99.797
664382.177102,111344.530552,110.165
664364.139729,111224.274335,103.718
664350.644874,111187.528684,101.332
664316.396909,111023.731854,98.37
664238.087748,111306.497555,105.894
664338.060305,111228.547282,102.678
664328.558322,111251.972829,104.67
664111.671173,111241.038577,104.152
664157.870157,111291.135596,106.989
664212.900801,111081.953108,99.881
664120.864644,111393.960448,99.703
664454.505572,111197.485273,102.949
664206.444098,111176.306775,101.886
664141.999433,111140.930042,100.921
664410.426413,111072.487159,101.843
664152.625752,111299.269727,107.226
664184.317246,111381.966255,105.557
664370.113598,111220.178186,102.843
664190.265701,111295.475305,105.428
664189.930532,111045.289476,100.056
664230.708477,111308.411738,105.638
664275.144924,111182.98749,104.306
664375.442333,111420.281994,112.764
664314.448646,111118.27704,101.009
664210.810618,111345.679943,105.793
664449.878466,111051.341695,102.272
664390.442997,111166.148888,101.62
664211.972942,111187.467313,102.427
664327.197622,111149.02048,100.791
664119.779812,111084.268255,97.933
664186.41097,111131.874838,100.701
664215.172403,111170.106151,101.857
664385.898781,111241.303602,102.603
664325.3123,111383.27734,110.398
664295.86893,111028.533803,96.736
664196.534595,111034.022978,99.858
664325.059592,111380.737212,110.393
664131.088139,111439.979204,100.24
664347.161348,111092.915063,99.499
664121.862971,111243.607679,106.266
664418.787575,111024.225286,101.628
664178.252264,111362.257979,105.508
664184.830373,111321.523631,107.101
664317.975621,111058.964485,98.52
664112.457148,111053.015227,97.186
664163.504253,111287.850651,106.018
664205.636043,111428.004019,106.185
664338.321769,111311.401423,107.927
664233.94416,111308.383306,105.735
664151.474829,111326.321686,108.325
664300.903353,111327.328676,107.559
664374.51615,111393.595875,111.997
664238.819763,111244.666765,104.803
664387.925282,111182.234029,101.307
664338.112588,111194.802869,101.637
664119.935818,111353.753332,100.51
664217.54475,111428.709186,106.716
664204.547392,111396.002821,106.353
664400.167485,111380.081846,111.72
664283.700863,111276.170299,105.963
664156.658588,111297.964213,107.291
664427.486908,111332.463788,108.943
664218.134624,111165.22632,101.789
664202.987737,111296.75106,105.254
664188.086645,111059.057627,99.637
664434.425434,111399.313403,111.111
664141.458302,111396.785255,102.744
664169.024639,111086.149312,99.549
664372.212241,111209.065405,102.107
664143.223989,111095.850696,100.138
664391.315462,111358.896305,111.059
664185.612193,111252.180595,104.463
664183.327063,111255.205231,104.463
664261.077002,111133.535158,102.747
664394.043085,111075.518765,101.46
664206.899206,111029.88761,99.746
664309.67837,111432.411528,110.555
664129.241253,111426.937165,99.312
664266.296425,111321.158851,106.54
664366.337344,111317.165571,108.507
664114.855896,111433.765074,100.053
664219.069451,111338.558171,105.824
664237.514679,111254.038697,104.988
664306.684215,111208.481643,103.226
664195.564681,111333.332916,105.138
664260.127512,111130.654361,102.631
664369.495945,111136.17102,100.365
664350.698123,111259.753414,105.073
664280.315081,111285.444302,106.049
664320.881126,111193.33576,101.906
664425.916318,111086.334495,102.191
664173.451115,111143.198123,101.266
664330.452534,111243.982613,103.918
664459.252931,111397.247349,109.952
664170.152921,111241.915329,103.462
664264.049117,111209.20032,104.587
664331.433027,111078.261013,99.215
664180.334921,111322.833559,107.535
664121.671472,111142.146811,99.97
664263.208662,111245.378193,104.666
664455.142118,111257.2245,105.416
664346.262182,111095.8122,99.473
664440.397015,111434.73763,112.239
664253.456765,111240.263576,104.407
664441.836583,111255.376199,105.2
664250.650161,111064.28942,100.455
664345.35357,111150.595484,100.203
664316.106379,111400.922751,110.626
664379.523764,111265.626355,105.431
664266.731762,111092.923895,101.263
664390.074865,111084.335628,101.155
664116.75268,111253.936778,104.691
664241.432314,111080.548791,100.533
664121.745179,111349.230676,100.854
664286.41319,111136.780996,102.412
664246.550825,111057.969329,100.386
664437.60878,111101.948823,102.202
664218.538681,111132.172316,100.922
664437.755621,111211.497988,103.359
664415.952071,111083.301474,101.929
664411.610166,111234.607162,102.734
664223.533992,111320.49255,105.664
664438.950682,111123.315375,101.663
664208.130451,111210.72852,103.192
664365.653733,111172.60585,100.736
664164.319389,111023.672064,99.171
664325.184372,111143.490928,101.082
664295.472624,111287.623472,106.332
664193.766651,111061.088001,99.629
664459.026364,111357.958927,108.798
664186.933693,111244.772892,104.275
664304.913794,111164.469243,102.119
664351.451137,111279.85481,106.302
664297.908563,111301.931654,106.766
664219.117745,111198.499378,103.035
